	url	title
426	/wiki/Battle_of_Issus_(194)	Battle of Issus (194)
427	/wiki/Battle_of_Yan_Province	Battle of Yan Province
428	/wiki/Battle_of_Lugdunum	Battle of Lugdunum
429	/wiki/Battle_of_Ctesiphon_(198)	Battle of Ctesiphon (198)
430	/wiki/Battle_of_Xiapi	Battle of Xiapi
431	/wiki/Battle_of_Yijing	Battle of Yijing
432	/wiki/Battle_of_Guandu	Battle of Guandu
433	/wiki/Battle_of_Bowang	Battle of Bowang
434	/wiki/Battle_of_Xiakou	Battle of Xiakou
435	/wiki/Battle_of_Changban	Battle of Changban
436	/wiki/Battle_of_Red_Cliffs	Battle of Red Cliffs
437	/wiki/Battle_of_Yiling_(208)	Battle of Yiling (208)
438	/wiki/Battle_of_Jiangling_(208)	Battle of Jiangling (208)
439	/wiki/Battle_of_Tong_Pass_(211)	Battle of Tong Pass (211)
440	/wiki/Siege_of_Jicheng	Siege of Jicheng
441	/wiki/Battle_of_Lucheng	Battle of Lucheng
442	/wiki/Battle_of_Yangping	Battle of Yangping
443	/wiki/Battle_of_Baxi	Battle of Baxi
444	/wiki/Battle_of_Nisibis_(217)	Battle of Nisibis (217)
445	/wiki/Battle_of_Ruxu_(217)	Battle of Ruxu (217)
446	/wiki/Battle_of_Antioch_(218)	Battle of Antioch (218)
447	/wiki/Battle_of_Mount_Dingjun	Battle of Mount Dingjun
448	/wiki/Battle_of_Han_River	Battle of Han River
449	/wiki/Battle_of_Fancheng	Battle of Fancheng
450	/wiki/Battle_of_Xiaoting	Battle of Xiaoting
451	/wiki/Battle_of_Hormizdegan	Battle of Hormizdegan
452	/wiki/Battle_of_Tianshui	Battle of Tianshui
453	/wiki/Battle_of_Jieting	Battle of Jieting
454	/wiki/Battle_of_Shiting	Battle of Shiting
455	/wiki/Siege_of_Chencang	Siege of Chencang
456	/wiki/Battle_of_Mount_Qi	Battle of Mount Qi
457	/wiki/Battle_of_Wuzhang_Plains	Battle of Wuzhang Plains
458	/wiki/Battle_of_Carthage_(238)	Battle of Carthage (238)
459	/wiki/Battle_of_Resaena	Battle of Resaena
460	/wiki/Battle_of_Misiche	Battle of Misiche
461	/wiki/Battle_of_Xingshi	Battle of Xingshi
462	/wiki/Battle_of_Philippopolis_(250)	Battle of Philippopolis (250)
463	/wiki/Battle_of_Abrittus	Battle of Abrittus
464	/wiki/Battle_of_Barbalissos	Battle of Barbalissos
465	/wiki/Battle_of_Didao	Battle of Didao
466	/wiki/Battle_of_Edessa	Battle of Edessa
467	/wiki/Battle_of_Mediolanum	Battle of Mediolanum
468	/wiki/Battle_of_Thermopylae_(267)	Battle of Thermopylae (267)
469	/wiki/Battle_of_Lake_Benacus	Battle of Lake Benacus
470	/wiki/Battle_of_Naissus	Battle of Naissus
471	/wiki/Battle_of_Placentia_(271)	Battle of Placentia (271)
472	/wiki/Battle_of_Fano	Battle of Fano
473	/wiki/Battle_of_Pavia_(271)	Battle of Pavia (271)
474	/wiki/Battle_of_Immae	Battle of Immae
475	/wiki/Battle_of_Emesa	Battle of Emesa
476	/wiki/Battle_of_Ch%C3%A2lons_(274)	Battle of Châlons (274)
477	/wiki/Battle_of_the_Margus	Battle of the Margus
478	/wiki/Battle_of_Callinicum	Battle of Callinicum
479	/wiki/Battle_of_Satala_(298)	Battle of Satala (298)
480	/wiki/Battle_of_Lingones	Battle of Lingones
481	/wiki/Battle_of_Vindonissa	Battle of Vindonissa
482	/wiki/Battle_of_Turin_(312)	Battle of Turin (312)
483	/wiki/Battle_of_Verona_(312)	Battle of Verona (312)
484	/wiki/Battle_of_Milvian_Bridge	Battle of Milvian Bridge
485	/wiki/Battle_of_Tzirallum	Battle of Tzirallum
486	/wiki/Battle_of_Cibalae	Battle of Cibalae
487	/wiki/Battle_of_Mardia	Battle of Mardia
488	/wiki/Battle_of_Adrianople_(324)	Battle of Adrianople (324)
489	/wiki/Battle_of_the_Hellespont	Battle of the Hellespont
490	/wiki/Battle_of_Chrysopolis	Battle of Chrysopolis
491	/wiki/Battle_of_Singara	Battle of Singara
492	/wiki/Battle_of_Mursa_Major	Battle of Mursa Major
493	/wiki/Battle_of_Mons_Seleucus	Battle of Mons Seleucus
494	/wiki/Siege_of_Autun	Siege of Autun
495	/wiki/Battle_of_Durocortorum	Battle of Durocortorum
496	/wiki/Battle_of_Brumath	Battle of Brumath
497	/wiki/Siege_of_Senonae	Siege of Senonae
498	/wiki/Battle_of_Strasbourg	Battle of Strasbourg
499	/wiki/Battle_of_Amida	Battle of Amida
500	/wiki/Battle_of_Ctesiphon_(363)	Battle of Ctesiphon (363)
501	/wiki/Battle_of_Samarra	Battle of Samarra
502	/wiki/Battle_of_Thyatira	Battle of Thyatira
503	/wiki/Battle_of_Solicinium	Battle of Solicinium
504	/wiki/Battle_of_the_Tanais_River	Battle of the Tanais River
505	/wiki/Battle_of_the_Willows	Battle of the Willows
506	/wiki/Battle_of_Argentovaria	Battle of Argentovaria
507	/wiki/Battle_of_Adrianople_(378)	Battle of Adrianople (378)
508	/wiki/Battle_of_Thessalonica_(380)	Battle of Thessalonica (380)
509	/wiki/Battle_of_Feishui	Battle of Feishui
510	/wiki/Battle_of_the_Save	Battle of the Save
511	/wiki/Battle_of_the_Frigidus	Battle of the Frigidus
512	/wiki/Battle_of_Canhe_Slope	Battle of Canhe Slope
513	/wiki/Battle_of_Pollentia	Battle of Pollentia
514	/wiki/Battle_of_Verona_(402)	Battle of Verona (402)
515	/wiki/Battle_of_Faesulae_(406)	Battle of Faesulae (406)
516	/wiki/Battle_of_Mainz_(406)	Battle of Mainz (406)
517	/wiki/Battle_of_Ravenna_(432)	Battle of Ravenna (432)
518	/wiki/Battle_of_Narbonne_(436)	Battle of Narbonne (436)
519	/wiki/Battle_of_the_Utus	Battle of the Utus
520	/wiki/Battle_of_Avarayr	Battle of Avarayr
521	/wiki/Battle_of_Ch%C3%A2lons	Battle of Châlons
522	/wiki/Battle_of_Nedao	Battle of Nedao
523	/wiki/Battle_of_Aylesford	Battle of Aylesford
524	/wiki/Battle_of_Campi_Cannini	Battle of Campi Cannini
525	/w/index.php?title=Battle_of_the_Urbicas&action=edit&redlink=1	Battle of the Urbicas (page does not exist)
526	/wiki/Battle_of_Arelate	Battle of Arelate
527	/wiki/Battle_of_Cartagena_(461)	Battle of Cartagena (461)
528	/wiki/Battle_of_Wippedesfleot	Battle of Wippedesfleot
529	/wiki/Battle_of_Ravenna_(476)	Battle of Ravenna (476)
530	/wiki/Battle_of_Herat_(484)	Battle of Herat (484)
531	/wiki/Battle_of_Mercredesburne	Battle of Mercredesburne
532	/wiki/Battle_of_Soissons_(486)	Battle of Soissons (486)
533	/wiki/Battle_of_Isonzo_(489)	Battle of Isonzo (489)
534	/w/index.php?title=Battle_of_Adige&action=edit&redlink=1	Battle of Adige (page does not exist)
535	/wiki/Siege_of_Ravenna_(490-493)	Siege of Ravenna (490-493)
536	/wiki/Battle_of_Cotyaeum	Battle of Cotyaeum
537	/wiki/Battle_of_Tolbiac	Battle of Tolbiac
538	/wiki/Battle_of_Mons_Badonicus	Battle of Mons Badonicus
539	/wiki/Battle_of_Vouill%C3%A9	Battle of Vouillé
540	/wiki/Battle_of_V%C3%A9zeronce	Battle of Vézeronce
541	/wiki/Battle_of_Dara	Battle of Dara
542	/wiki/Battle_of_Satala_(530)	Battle of Satala (530)
543	/wiki/Battle_on_the_Ice_of_Lake_V%C3%A4nern	Battle on the Ice of Lake Vänern
544	/wiki/Battle_of_Autun	Battle of Autun
545	/wiki/Battle_of_Ad_Decimum	Battle of Ad Decimum
546	/wiki/Battle_of_Tricamarum	Battle of Tricamarum
547	/w/index.php?title=Battles_of_Mammes_and_Mount_Bourgaon&action=edit&redlink=1	Battles of Mammes and Mount Bourgaon (page does not exist)
548	/wiki/Siege_of_Naples_(536)	Siege of Naples (536)
549	/wiki/Battle_of_Camlann	Battle of Camlann
550	/w/index.php?title=Battle_of_Scalas_Veteres&action=edit&redlink=1	Battle of Scalas Veteres (page does not exist)
551	/wiki/Siege_of_Rome_(537-538)	Siege of Rome (537-538)
552	/w/index.php?title=Battles_of_Babosis_and_Zerboule&action=edit&redlink=1	Battles of Babosis and Zerboule (page does not exist)
553	/wiki/Siege_of_Petra_(541)	Siege of Petra (541)
554	/wiki/Siege_of_Verona	Siege of Verona
555	/wiki/Battle_of_Faventia	Battle of Faventia
556	/wiki/Battle_of_Mucellium	Battle of Mucellium
557	/wiki/Battle_of_Anglon_(543)	Battle of Anglon (543)
558	/wiki/Siege_of_Edessa_(544)	Siege of Edessa (544)
559	/w/index.php?title=Battle_of_Thacia&action=edit&redlink=1	Battle of Thacia (page does not exist)
560	/w/index.php?title=Battle_near_Sbeitla&action=edit&redlink=1	Battle near Sbeitla (page does not exist)
561	/wiki/Battle_of_Marta	Battle of Marta
562	/wiki/Battle_of_the_Fields_of_Cato	Battle of the Fields of Cato
563	/wiki/Siege_of_Petra_(550-551)	Siege of Petra (550-551)
564	/wiki/Battle_of_Sena_Gallica_(551)	Battle of Sena Gallica (551)
565	/wiki/Battle_of_Taginae	Battle of Taginae
566	/wiki/Battle_of_Asfeld	Battle of Asfeld
567	/wiki/Battle_of_Mons_Lactarius	Battle of Mons Lactarius
568	/wiki/Battle_of_Telephis-Ollaria	Battle of Telephis-Ollaria
569	/wiki/Battle_of_the_Volturnus_(554)	Battle of the Volturnus (554)
570	/wiki/Siege_of_Phasis	Siege of Phasis
571	/wiki/Battle_of_Gol-Zarriun	Battle of Gol-Zarriun
572	/w/index.php?title=Battle_of_%27Ayn_Ubagh&action=edit&redlink=1	Battle of 'Ayn Ubagh (page does not exist)
573	/wiki/Battle_of_Hadhramaut	Battle of Hadhramaut
574	/wiki/Siege_of_Sana%27a_(570)	Siege of Sana'a (570)
575	/wiki/Battle_of_Arfderydd	Battle of Arfderydd
576	/wiki/Battle_of_Deorham	Battle of Deorham
577	/wiki/Battle_of_Solachon	Battle of Solachon
578	/wiki/Battle_of_Martyropolis_(588)	Battle of Martyropolis (588)
579	/wiki/Battle_of_Blarathon	Battle of Blarathon
580	/wiki/Battles_of_Viminacium	Battles of Viminacium
581	/wiki/Battle_of_Co_Loa	Battle of Co Loa
582	/wiki/Battle_of_Degsastan	Battle of Degsastan
583	/wiki/Battle_of_Dhi_Qar	Battle of Dhi Qar
584	/wiki/Siege_of_Yodong_Fortress_(612)	Siege of Yodong Fortress (612)
585	/wiki/Battle_of_Salsu	Battle of Salsu
586	/wiki/Battle_of_Antioch_(613)	Battle of Antioch (613)
587	/wiki/Siege_of_Jerusalem_(614)	Siege of Jerusalem (614)
588	/wiki/Siege_of_Thessalonica_(615)	Siege of Thessalonica (615)
589	/wiki/Battle_of_Chester	Battle of Chester
590	/wiki/Battle_of_Huoyi	Battle of Huoyi
591	/wiki/Battle_of_Yanshi	Battle of Yanshi
592	/wiki/Battle_of_Qianshuiyuan	Battle of Qianshuiyuan
593	/wiki/Battle_of_Pullalur	Battle of Pullalur
594	/wiki/Siege_of_Alexandria_(619)	Siege of Alexandria (619)
595	/wiki/Battle_of_Hulao	Battle of Hulao
596	/wiki/Battle_of_Badr	Battle of Badr
597	/wiki/Battle_of_Uhud	Battle of Uhud
598	/wiki/Battle_of_Sarus	Battle of Sarus
599	/wiki/Siege_of_Constantinople_(626)	Siege of Constantinople (626)
600	/wiki/Battle_of_the_Trench	Battle of the Trench
601	/wiki/Siege_of_Derbent_(627)	Siege of Derbent (627)
602	/wiki/Battle_of_Nineveh_(627)	Battle of Nineveh (627)
603	/wiki/Battle_of_Khaybar	Battle of Khaybar
604	/wiki/Battle_of_Mu%27tah	Battle of Mu'tah
605	/wiki/Battle_of_Hunayn	Battle of Hunayn
606	/wiki/Battle_of_Autas	Battle of Autas
607	/wiki/Siege_of_Ta%27if	Siege of Ta'if
608	/wiki/Battle_of_Yinshan	Battle of Yinshan
609	/wiki/Battle_of_Wogastisburg	Battle of Wogastisburg
610	/wiki/Battle_of_Akraba	Battle of Akraba
611	/wiki/Battle_of_Zhu_Qissa	Battle of Zhu Qissa
612	/wiki/Battle_of_Buzakha	Battle of Buzakha
613	/wiki/Battle_of_Zafar	Battle of Zafar
614	/wiki/Battle_of_Dibba	Battle of Dibba
615	/wiki/Battle_of_Chains	Battle of Chains
616	/wiki/Battle_of_River	Battle of River
617	/wiki/Battle_of_Walaja	Battle of Walaja
618	/wiki/Battle_of_Ullais	Battle of Ullais
619	/wiki/Battle_of_Hira	Battle of Hira
620	/wiki/Battle_of_Al-Anbar	Battle of Al-Anbar
621	/wiki/Battle_of_Ayn_al-Tamr	Battle of Ayn al-Tamr
622	/wiki/Battle_of_Dawmat_al-Jandal	Battle of Dawmat al-Jandal
623	/wiki/Battle_of_Muzayyah	Battle of Muzayyah
624	/wiki/Battle_of_Saniyy	Battle of Saniyy
625	/wiki/Battle_of_Zumail	Battle of Zumail
626	/wiki/Battle_of_Hatfield_Chase	Battle of Hatfield Chase
627	/wiki/Battle_of_Firaz	Battle of Firaz
628	/wiki/Battle_of_Dathin	Battle of Dathin
629	/wiki/Battle_of_Kaskar	Battle of Kaskar
630	/wiki/Battle_of_Babylon_(634)	Battle of Babylon (634)
631	/wiki/Battle_of_Namaraq	Battle of Namaraq
632	/wiki/Battle_of_al-Qaryatayn	Battle of al-Qaryatayn
633	/wiki/Battle_of_Marj_Rahit_(634)	Battle of Marj Rahit (634)
634	/wiki/Battle_of_Sanita-al-Uqab	Battle of Sanita-al-Uqab
635	/wiki/Battle_of_Bosra	Battle of Bosra
636	/wiki/Battle_of_Ajnadayn	Battle of Ajnadayn
637	/wiki/Battle_of_Yaqusa	Battle of Yaqusa
638	/wiki/Battle_of_Marj_al-Saffar_(634)	Battle of Marj al-Saffar (634)
639	/wiki/Siege_of_Damascus_(634)	Siege of Damascus (634)
640	/wiki/Battle_of_Maraj-al-Debaj	Battle of Maraj-al-Debaj
641	/wiki/Battle_of_the_Bridge	Battle of the Bridge
642	/wiki/Battle_of_Heavenfield	Battle of Heavenfield
643	/wiki/Battle_of_Buwaib	Battle of Buwaib
644	/wiki/Battle_of_Fahl	Battle of Fahl
645	/wiki/Siege_of_Emesa	Siege of Emesa
646	/wiki/Battle_of_Yarmouk	Battle of Yarmouk
647	/wiki/Siege_of_Latakia_(Laodicea)_(636)	Siege of Latakia (Laodicea) (636)
648	/wiki/Battle_of_al-Qadisiyyah	Battle of al-Qadisiyyah
649	/wiki/Battle_of_Burs	Battle of Burs
650	/wiki/Battle_of_Babylon_(636)	Battle of Babylon (636)
651	/wiki/Siege_of_Jerusalem_(636-637)	Siege of Jerusalem (636-637)
652	/wiki/Siege_of_Ctesiphon_(637)	Siege of Ctesiphon (637)
653	/wiki/Battle_of_Jalula	Battle of Jalula
654	/wiki/Battle_of_Hazir	Battle of Hazir
655	/wiki/Siege_of_Aleppo_(637)	Siege of Aleppo (637)
656	/wiki/Battle_of_the_Iron_Bridge	Battle of the Iron Bridge
657	/wiki/Siege_of_Germanicia	Siege of Germanicia
658	/wiki/Battle_of_Heliopolis	Battle of Heliopolis
659	/wiki/Siege_of_Babylon_Fortress	Siege of Babylon Fortress
660	/wiki/Siege_of_Alexandria_(641)	Siege of Alexandria (641)
661	/wiki/Siege_of_Shushtar	Siege of Shushtar
662	/wiki/Siege_of_Gundishapur	Siege of Gundishapur
663	/wiki/Battle_of_Nahavand	Battle of Nahavand
664	/wiki/Battle_of_Spahan	Battle of Spahan
665	/wiki/Battle_of_Maserfield	Battle of Maserfield
666	/wiki/Battle_of_Manimangala	Battle of Manimangala
667	/wiki/Battle_of_Vatapi	Battle of Vatapi
668	/wiki/Battle_of_Bayrudh	Battle of Bayrudh
669	/wiki/Battle_of_Waj_Rudh	Battle of Waj Rudh
670	/wiki/Battle_of_Bishapur_(643-644)	Battle of Bishapur (643-644)
671	/wiki/Battle_of_Rasil	Battle of Rasil
672	/wiki/Siege_of_Yodong_Fortress_(645)	Siege of Yodong Fortress (645)
673	/wiki/Siege_of_Ansi_Fortress	Siege of Ansi Fortress
674	/wiki/Battle_of_Nikiou	Battle of Nikiou
675	/wiki/Battle_of_Sufetula	Battle of Sufetula
676	/wiki/Battle_of_Balanjar_(650s)	Battle of Balanjar (650s)
677	/wiki/Battle_of_Ray	Battle of Ray
678	/wiki/Battle_of_Istakhr_(650-653)	Battle of Istakhr (650-653)
679	/wiki/Battle_of_Oxus_River	Battle of Oxus River
680	/wiki/Battle_of_Nishapur	Battle of Nishapur
681	/wiki/Siege_of_Herat_(652)	Siege of Herat (652)
682	/wiki/Battle_of_the_Masts	Battle of the Masts
683	/wiki/Battle_of_Badghis	Battle of Badghis
684	/wiki/Battle_of_the_Winwaed	Battle of the Winwaed
685	/wiki/Battle_of_the_Camel	Battle of the Camel
686	/wiki/Battle_of_Irtysh_River	Battle of Irtysh River
687	/wiki/Battle_of_Siffin	Battle of Siffin
688	/wiki/Battle_of_Hwangsanbeol	Battle of Hwangsanbeol
689	/wiki/Battle_of_Baekgang	Battle of Baekgang
690	/wiki/Battle_of_Dafei_River	Battle of Dafei River
691	/wiki/Siege_of_Constantinople_(674%E2%80%93678)	Siege of Constantinople (674–678)
692	/wiki/Battle_of_Ongal	Battle of Ongal
693	/wiki/Battle_of_Karbala	Battle of Karbala
694	/wiki/Battle_of_Vescera	Battle of Vescera
695	/wiki/Siege_of_Mecca_(683)	Siege of Mecca (683)
696	/wiki/Battle_of_Marj_Rahit_(684)	Battle of Marj Rahit (684)
697	/wiki/Battle_of_Ayn_al-Warda	Battle of Ayn al-Warda
698	/wiki/Battle_of_Dun_Nechtain	Battle of Dun Nechtain
699	/wiki/Battle_of_Madhar	Battle of Madhar
700	/wiki/Battle_of_Harura	Battle of Harura
701	/wiki/Battle_of_Mamma	Battle of Mamma
702	/wiki/Battle_of_Coronate	Battle of Coronate
703	/wiki/Battle_of_Maskin	Battle of Maskin
704	/wiki/Siege_of_Mecca_(692)	Siege of Mecca (692)
705	/wiki/Battle_of_Sebastopolis	Battle of Sebastopolis
706	/wiki/Battle_of_Carthage_(698)	Battle of Carthage (698)
707	/w/index.php?title=Battle_of_Meskiana&action=edit&redlink=1	Battle of Meskiana (page does not exist)
708	/wiki/Battle_of_Tianmenling	Battle of Tianmenling
709	/wiki/Battle_of_Dayr_al-Jamajim	Battle of Dayr al-Jamajim
710	/w/index.php?title=Battle_of_Tabarka&action=edit&redlink=1	Battle of Tabarka (page does not exist)
711	/wiki/Siege_of_Tyana_(707%E2%80%93708)	Siege of Tyana (707–708)
712	/wiki/Battle_of_Anchialus_(708)	Battle of Anchialus (708)
713	/w/index.php?title=Battle_of_Kabul_(709)&action=edit&redlink=1	Battle of Kabul (709) (page does not exist)
714	/wiki/Battle_of_Guadalete	Battle of Guadalete
715	/wiki/Battle_of_Bolchu	Battle of Bolchu
716	/wiki/Battle_of_Compi%C3%A8gne	Battle of Compiègne
717	/wiki/Battle_of_Cologne	Battle of Cologne
718	/wiki/Battle_of_Ambl%C3%A8ve	Battle of Amblève
719	/wiki/Battle_of_Vincy	Battle of Vincy
720	/wiki/Battle_of_Aksu_(717)	Battle of Aksu (717)
721	/wiki/Battle_of_Soissons_(718)	Battle of Soissons (718)
722	/wiki/Battle_of_Covadonga	Battle of Covadonga
723	/wiki/Battle_of_Toulouse_(721)	Battle of Toulouse (721)
724	/wiki/Battle_of_Hehil	Battle of Hehil
725	/wiki/Battle_of_Balanjar_(723)	Battle of Balanjar (723)
726	/wiki/Siege_of_Nicaea_(727)	Siege of Nicaea (727)
727	/wiki/Battle_of_Baykand	Battle of Baykand
728	/wiki/Siege_of_Kamarja	Siege of Kamarja
729	/wiki/Battle_of_Ravenna_(729)	Battle of Ravenna (729)
730	/wiki/Battle_of_Marj_Ardabil	Battle of Marj Ardabil
731	/wiki/Battle_of_Bajarwan	Battle of Bajarwan
732	/wiki/Battle_of_Balanjar_(730s)	Battle of Balanjar (730s)
733	/wiki/Battle_of_Tours	Battle of Tours
734	/wiki/Battle_of_the_Boarn	Battle of the Boarn
735	/wiki/Battle_of_the_Baggage	Battle of the Baggage
736	/wiki/Battle_of_Kharistan	Battle of Kharistan
737	/wiki/Battle_of_Akroinon	Battle of Akroinon
738	/wiki/Battle_of_the_Nobles	Battle of the Nobles
739	/wiki/Battle_of_Keramaia	Battle of Keramaia
740	/w/index.php?title=Battle_of_Rupar_Thutha&action=edit&redlink=1	Battle of Rupar Thutha (page does not exist)
741	/wiki/Battle_of_Br%C3%A5valla	Battle of Bråvalla
742	/wiki/Battle_of_Zab	Battle of Zab
743	/wiki/Battle_of_Talas	Battle of Talas
744	/wiki/Battle_of_Yongqiu	Battle of Yongqiu
745	/w/index.php?title=Battle_of_the_Long_Walls&action=edit&redlink=1	Battle of the Long Walls (page does not exist)
746	/wiki/Battle_of_Marcellae_(756)	Battle of Marcellae (756)
747	/wiki/Battle_of_Suiyang	Battle of Suiyang
748	/wiki/Battle_of_the_Rishki_Pass	Battle of the Rishki Pass
749	/wiki/Battle_of_Anchialus_(763)	Battle of Anchialus (763)
750	/wiki/Siege_of_Kamacha_(766)	Siege of Kamacha (766)
751	/w/index.php?title=Battle_of_Janbi&action=edit&redlink=1	Battle of Janbi (page does not exist)
752	/wiki/Siege_of_Pavia_(773-74)	Siege of Pavia (773-74)
753	/wiki/Battle_of_Litosoria	Battle of Litosoria
754	/wiki/Battle_of_Berzitia	Battle of Berzitia
755	/wiki/Battle_of_Bagrevand	Battle of Bagrevand
756	/wiki/Battle_of_Roncesvalles	Battle of Roncesvalles
757	/wiki/Battle_of_Bensington	Battle of Bensington
758	/wiki/Battle_of_Suntel	Battle of Suntel
759	/wiki/Battle_of_Fakhkh	Battle of Fakhkh
760	/wiki/Battle_of_Kopidnadon	Battle of Kopidnadon
761	/w/index.php?title=Battle_of_Raab_(791)&action=edit&redlink=1	Battle of Raab (791) (page does not exist)
762	/wiki/Battle_of_the_Burbia_River	Battle of the Burbia River
763	/wiki/Battle_of_Marcellae	Battle of Marcellae
764	/wiki/Battle_of_Lutos	Battle of Lutos
765	/wiki/Battle_of_L%C3%BCne_and_the_Elbe_(Saxon_Wars)	Battle of Lüne and the Elbe (Saxon Wars)
766	/wiki/Siege_of_Trsat	Siege of Trsat
767	/w/index.php?title=Battle_of_Weizhou&action=edit&redlink=1	Battle of Weizhou (page does not exist)
768	/wiki/Battle_of_Krasos	Battle of Krasos
769	/wiki/Siege_of_Serdica_(809)	Siege of Serdica (809)
770	/wiki/Battle_of_Pliska	Battle of Pliska
771	/wiki/Battle_of_Versinikia	Battle of Versinikia
772	/w/index.php?title=Battle_of_Burdizon&action=edit&redlink=1	Battle of Burdizon (page does not exist)
773	/w/index.php?title=Battle_of_Yanzhou&action=edit&redlink=1	Battle of Yanzhou (page does not exist)
774	/wiki/Battle_of_Kedouktos	Battle of Kedouktos
775	/wiki/Battle_of_Ellandun	Battle of Ellandun
776	/wiki/Battle_of_Thasos	Battle of Thasos
777	/wiki/Battle_of_Anzen	Battle of Anzen
778	/wiki/Battle_of_Hingston_Down	Battle of Hingston Down
779	/wiki/Battle_of_Ballon	Battle of Ballon
780	/wiki/Battle_of_Ostia	Battle of Ostia
781	/wiki/Battle_of_Lalakaon	Battle of Lalakaon
782	/w/index.php?title=Battle_of_York_(867)&action=edit&redlink=1	Battle of York (867) (page does not exist)
783	/wiki/Siege_of_Melite_(870)	Siege of Melite (870)
784	/wiki/Battle_of_Englefield	Battle of Englefield
785	/wiki/Battle_of_Reading_(871)	Battle of Reading (871)
786	/wiki/Battle_of_Hafrsfjord	Battle of Hafrsfjord
787	/wiki/Battle_of_Bathys_Ryax	Battle of Bathys Ryax
788	/wiki/Battle_of_Kardia	Battle of Kardia
789	/wiki/Battle_of_the_Gulf_of_Corinth	Battle of the Gulf of Corinth
790	/wiki/Battle_of_Dayr_al-%27Aqul	Battle of Dayr al-'Aqul
791	/wiki/Battle_of_Edington	Battle of Edington
792	/wiki/Battle_of_Cynwit	Battle of Cynwit
793	/wiki/Battle_of_Thirupurambiyam	Battle of Thirupurambiyam
794	/wiki/Battle_of_Cephalonia	Battle of Cephalonia
795	/wiki/Battle_of_Stelai	Battle of Stelai
796	/wiki/Battle_of_the_Conwy	Battle of the Conwy
797	/wiki/Battle_of_Caltavuturo	Battle of Caltavuturo
798	/wiki/Battle_of_Tawahin	Battle of Tawahin
799	/wiki/Battle_of_Leuven_(891)	Battle of Leuven (891)
800	/wiki/Battle_of_Buttington	Battle of Buttington
801	/wiki/Battle_of_Bulgarophygon	Battle of Bulgarophygon
802	/wiki/Siege_of_Dorostolon	Siege of Dorostolon
803	/w/index.php?title=Siege_of_Taormina_(902)&action=edit&redlink=1	Siege of Taormina (902) (page does not exist)
804	/wiki/Battle_of_Hama	Battle of Hama
805	/wiki/Battle_of_Pozsony	Battle of Pozsony
806	/wiki/Battle_of_Tettenhall	Battle of Tettenhall
807	/wiki/Siege_of_Chartres_(911)	Siege of Chartres (911)
808	/wiki/Battle_of_the_Inn	Battle of the Inn
809	/wiki/Battle_of_Garigliano	Battle of Garigliano
810	/wiki/Battle_of_Derby	Battle of Derby
811	/wiki/Battle_of_Acheloos	Battle of Acheloos
812	/wiki/Battle_of_Mag_Femen	Battle of Mag Femen
813	/wiki/Battle_of_Katasyrtai	Battle of Katasyrtai
814	/wiki/Battle_of_San_Esteban_de_Gormaz_(917)	Battle of San Esteban de Gormaz (917)
815	/wiki/Battle_of_Corbridge	Battle of Corbridge
816	/wiki/Battle_of_Langshan_Jiang	Battle of Langshan Jiang
817	/wiki/Battle_of_Islandbridge	Battle of Islandbridge
818	/wiki/Battle_of_Soissons_(923)	Battle of Soissons (923)
819	/wiki/Battle_of_the_Bosnian_Highlands	Battle of the Bosnian Highlands
820	/wiki/Battle_of_Riade	Battle of Riade
821	/w/index.php?title=Battle_of_Kaesong_(936)&action=edit&redlink=1	Battle of Kaesong (936) (page does not exist)
822	/wiki/Battle_of_Brunanburh	Battle of Brunanburh
823	/wiki/Battle_of_B%E1%BA%A1ch_%C4%90%E1%BA%B1ng_(938)	Battle of Bạch Đằng (938)
824	/wiki/Battle_of_Simancas	Battle of Simancas
825	/wiki/Battle_of_Baghdad_(946)	Battle of Baghdad (946)
826	/wiki/Battle_of_Takkolam	Battle of Takkolam
827	/wiki/Battle_of_Marash_(953)	Battle of Marash (953)
828	/wiki/Battle_of_Lechfeld	Battle of Lechfeld
